21100854429,De Gruyter Open Ltd.
21100856541,Springer Open
25823,Hindawi Limited
4700152701,Centro de Investigaciones y Publicaciones Farmaceuticas
21100202955,Univerza v Ljubljani
21100247071,The Finnish Society for Science and Technology Studies
21100368201,Elsevier BV
17500154724,CSIC Consejo Superior de Investigaciones Cientificas
12700154705,Walter de Gruyter GmbH
21100204110,Nicolaus Copernicus University
4400151506,Springer Verlag
4500151509,Walter de Gruyter GmbH
21100823476,Chongqing University of Posts and Telecommunications
28347,Brown University
4500151408,BioMed Central
7300153102,Oxford University Press
21100781878,Firenze University Press
21100855505,Oxford University Press
19700200705,Ain Shams University
21100829272,Multidisciplinary Digital Publishing Institute (MDPI)
21100358314,Springer Science + Business Media
19700188116,Korean Pediatric Society
27733,University of Texas Press
19700175752,Technischen Universitat Braunschweig
21100200422,The Slovak Association for the Study of English
26801,MIT Press
86891,King Saud University
21100228569,Springer Science and Business Media Deutschland GmbH
21100411756,Elsevier BV
19700181203,Hosokawa Powder Technology Foundation
19700183006,International Journal of Agricultural and Biological Engineering (IJABE)
21100202950,Universidad de Salamanca
5700165306,Nova Southeastern University
3200147837,Elsevier (Singapore) Pte Ltd
21100324700,Kuwait University
21100344997,SAGE Publications Ltd
145257,Technology Education Program Virginia Polytechnic Institute and State University
5600153223,Instituto Universitario de Estudios sobre Migraciones
23836,De Gruyter Mouton
21100416147,Elsevier Limited
21100829268,Multidisciplinary Digital Publishing Institute (MDPI)
21100413834,Elsevier BV
14000156125,University of Hawaii Press
13427,De Gruyter Open Ltd.
21100372856,Elsevier BV
18659,Academia Brasileira de Ciencias
21100824034,Universitad Politecnica de Valencia
21100793204,Faculty of Arts Comenius University
21100854757,De Gruyter Open Ltd.
83082,Universidad de Murcia
21100836334,MDPI AG
79567,Royal College of Physicians of Edinburgh
21100201015,ArchNet
5700172022,University of Windsor
21100810460,Gheorghe Zane Institute for Economic and Social Research Romanian Academy Iasi Branch
21100463178,Associacao Profissional de Conservadores Restauradores de Portugal
21100838559,Springer Singapore
21100854622,TU Delft
21100368799,ELTE BTK Magy. Nyelvtud. Finnugor Intez
19900193544,Queensland University of Technology
21100399153,Museo Chileno de Arte Precolombino
18300156714,Universiti Kebangsaan Malaysia
5800207800,Instituto Profesional de Estudios Superiores Blas Canas
19700200922,Penerbit Universiti Kebangsaan Malaysia
21100219925,State Educational Institution of Higher Professional Training Sochi State University
21100787378,Linkoping University Electronic Press
21100198226,Institute of Architecture and Urban & Spatial Planning of Serbia (IAUS)
21100223164,Editura Universitatea Alexendru Ion Cuza
21100857424,Caspur-Ciber Publishing
21100792726,Universidad de Tarapaca
26579,Centre for Latin American Research and Documentation/Centro de Estudios y Documentación Latinoamericanos (CEDLA)
19300157105,OpenJournals Publishing AOSIS (Pty) Ltd
21100854445,De Gruyter Open Ltd.
5900153309,Routledge
19700200913,School of Humanities and Communication Arts University of Western Sydney
21100236610,Vittorio Klostermann
17700154911,Universidad Complutense de Madrid
5800207832,UNAM Instituto de Investigaciones Filologicas
23425,Fakultet politickih Znanosti
5100155067,Pontificia Universidad Católica de Valparaíso
19900191944,Universidad de Castilla-La Mancha
5600155076,Universidad de los Andes
5600152973,Universidad Nacional de Colombia
145648,Operation Lifeline
21100454915,University of California eScholarship Repository
21100228046,Instituto de Investigaciones Dr. Jose Maria Luis Mora
27205,
5600155275,Universidad Complutense de Madrid
19900191730,Universidad Complutense de Madrid
13000154718,Pontificia Universidad Catolica de Valparaiso
4700152714,Fundacao Carlos Chagas
19900192302,Novosibirskij Gosudarstvennyj Universitet
21100286926,Multidisciplinary Digital Publishing Institute (MDPI)
21100258911,Universidad de Santiago de Chile
21100448016,de Gruyter
21100787020,Transilvanian Association for the Literarure and Culture of Romanian People (ASTRA)
21100790708,CSIC Consejo Superior de Investigaciones Cientificas
21100856605,Universidad Nacional de Rosario - Facultad de Humanidades y Artes Escuela de Historia
17700154930,Southern African Missiological Society
16300154716,Biblioteca Centrala Universitara/Babes-Bolyai University
21100456774,Nicolaus Copernicus University
17500154725,Universiteit van die Oranje Vrystaat
11600153430,Routledge
21100235819,OpenJournals Publishing AOSIS (Pty) Ltd
21100782416,Ufa State Academy of Arts
5800219327,Universidad de Chile
19600166215,African Journals online
21100834359,University of Tartu Press
17600155318,Journal of Language Contact Publishers
21100780471,University of Ljubljana
16200154758,Nanzan Institute for Religion and Culture
21100200803,Taylor & Francis
6100153026,Universidad de Chile
26793,CSIC Consejo Superior de Investigaciones Cientificas
21100843365,State Institute of Islamic Studies (IAIN) Salatiga
28857,Duke University Press
21100447818,Croatian Academy of Sciences and Arts
5800207558,Universidad de Murcia
21100825350,Universita degli Studi di Torino Facolta di Lingue e Letterature Straniere
5800207759,CSIC Consejo Superior de Investigaciones Cientificas
5800207799,University of Rijeka
5800155978,Slavisticna Drustvo Slovenije
19700176307,Nanzan Institute for Religion and Culture
5700155727,Masaryk University
19700173007,CSIC Consejo Superior de Investigaciones Cientificas
21100225018,Universidade Federal de Santa Catarina
